PS C:\Users\Mingde\OneDrive\2023 Sp\INFO 550\Final project\myCode> & 'C:\ProgramData\Anaconda3\python.exe' pacman.py -p PacmanDQN -n 15200 -x 15000 -l mediumClassic
Training model
Episode No. 6346        | lose | Q(s,a) =  219.0600     | reward = 346.0        | epsilon = 0.1539
Episode No. 6347        | lose | Q(s,a) =  213.2778     | reward = 546.0        | epsilon = 0.1537
Episode No. 6348        | lose | Q(s,a) =  214.7794     | reward = 416.0        | epsilon = 0.1536
Episode No. 6349        | Win | Q(s,a) =  204.9854      | reward = 829.0        | epsilon = 0.1535
Episode No. 6350        | lose | Q(s,a) =  235.4874     | reward = 339.0        | epsilon = 0.1533
Episode No. 6351        | Win | Q(s,a) =  206.8242      | reward = 1044.0       | epsilon = 0.1532
Episode No. 6352        | Win | Q(s,a) =  212.5123      | reward = 1062.0       | epsilon = 0.1531
Episode No. 6353        | lose | Q(s,a) =  209.1443     | reward = 461.0        | epsilon = 0.1529
Episode No. 6354        | Win | Q(s,a) =  220.3960      | reward = 783.0        | epsilon = 0.1528
Episode No. 6355        | Win | Q(s,a) =  209.0475      | reward = 976.0        | epsilon = 0.1527
Episode No. 6356        | lose | Q(s,a) =  219.0117     | reward = 187.0        | epsilon = 0.1525
Episode No. 6357        | lose | Q(s,a) =  218.2397     | reward = -22.0        | epsilon = 0.1524
Episode No. 6358        | lose | Q(s,a) =  213.2164     | reward = 407.0        | epsilon = 0.1523
Episode No. 6359        | lose | Q(s,a) =  240.8400     | reward = 383.0        | epsilon = 0.1521
Episode No. 6360        | lose | Q(s,a) =  218.2068     | reward = 361.0        | epsilon = 0.1520
Episode No. 6361        | lose | Q(s,a) =  221.4726     | reward = 401.0        | epsilon = 0.1519
Episode No. 6362        | lose | Q(s,a) =  232.6708     | reward = -72.0        | epsilon = 0.1517
Episode No. 6363        | lose | Q(s,a) =  234.0899     | reward = 236.0        | epsilon = 0.1516
Episode No. 6364        | lose | Q(s,a) =  217.3785     | reward = 540.0        | epsilon = 0.1515
Episode No. 6365        | lose | Q(s,a) =  214.6743     | reward = 313.0        | epsilon = 0.1513
Episode No. 6366        | lose | Q(s,a) =  218.6616     | reward = 350.0        | epsilon = 0.1512
Episode No. 6367        | lose | Q(s,a) =  194.9475     | reward = 176.0        | epsilon = 0.1511
Episode No. 6368        | Win | Q(s,a) =  205.6981      | reward = 990.0        | epsilon = 0.1509
Episode No. 6369        | lose | Q(s,a) =  216.8521     | reward = 438.0        | epsilon = 0.1508
Episode No. 6370        | lose | Q(s,a) =  218.1052     | reward = 9.0  | epsilon = 0.1507
Episode No. 6371        | lose | Q(s,a) =  228.6449     | reward = 335.0        | epsilon = 0.1505
Episode No. 6372        | lose | Q(s,a) =  225.2937     | reward = -154.0       | epsilon = 0.1504
Episode No. 6373        | lose | Q(s,a) =  207.5654     | reward = -450.0       | epsilon = 0.1503
Episode No. 6374        | lose | Q(s,a) =  216.7686     | reward = 336.0        | epsilon = 0.1501
Episode No. 6375        | lose | Q(s,a) =  227.3648     | reward = 252.0        | epsilon = 0.1500
Episode No. 6376        | Win | Q(s,a) =  201.1734      | reward = 1011.0       | epsilon = 0.1499
Episode No. 6377        | lose | Q(s,a) =  221.4423     | reward = 425.0        | epsilon = 0.1497
Episode No. 6378        | lose | Q(s,a) =  237.2494     | reward = 178.0        | epsilon = 0.1496
Episode No. 6379        | lose | Q(s,a) =  193.0010     | reward = 454.0        | epsilon = 0.1495
Episode No. 6380        | lose | Q(s,a) =  239.9940     | reward = -47.0        | epsilon = 0.1493
Episode No. 6381        | lose | Q(s,a) =  224.2402     | reward = 437.0        | epsilon = 0.1492
Episode No. 6382        | lose | Q(s,a) =  218.9898     | reward = 337.0        | epsilon = 0.1491
Episode No. 6383        | lose | Q(s,a) =  215.9352     | reward = 353.0        | epsilon = 0.1489
Episode No. 6384        | lose | Q(s,a) =  206.2388     | reward = 87.0 | epsilon = 0.1488
Episode No. 6385        | lose | Q(s,a) =  223.5300     | reward = 376.0        | epsilon = 0.1487
Episode No. 6386        | lose | Q(s,a) =  243.8751     | reward = -28.0        | epsilon = 0.1485
Episode No. 6387        | Win | Q(s,a) =  194.3389      | reward = 1062.0       | epsilon = 0.1484
Episode No. 6388        | Win | Q(s,a) =  210.5601      | reward = 1046.0       | epsilon = 0.1483
Episode No. 6389        | lose | Q(s,a) =  210.0068     | reward = 255.0        | epsilon = 0.1481
Episode No. 6390        | Win | Q(s,a) =  221.9987      | reward = 1085.0       | epsilon = 0.1480
Episode No. 6391        | lose | Q(s,a) =  239.9057     | reward = 349.0        | epsilon = 0.1479
Episode No. 6392        | lose | Q(s,a) =  212.0505     | reward = 196.0        | epsilon = 0.1477
Episode No. 6393        | lose | Q(s,a) =  210.6507     | reward = 351.0        | epsilon = 0.1476
Episode No. 6394        | lose | Q(s,a) =  208.8716     | reward = 406.0        | epsilon = 0.1475
Episode No. 6395        | lose | Q(s,a) =  208.6491     | reward = 382.0        | epsilon = 0.1473
Episode No. 6396        | lose | Q(s,a) =  250.1431     | reward = -85.0        | epsilon = 0.1472
Episode No. 6397        | lose | Q(s,a) =  237.8246     | reward = 154.0        | epsilon = 0.1471
Episode No. 6398        | Win | Q(s,a) =  232.8796      | reward = 845.0        | epsilon = 0.1469
Episode No. 6399        | lose | Q(s,a) =  217.4254     | reward = 343.0        | epsilon = 0.1468
Episode No. 6400        | lose | Q(s,a) =  214.9465     | reward = 560.0        | epsilon = 0.1467
------------------------------------Network Saved--------------------------------------
Episode No. 6401        | lose | Q(s,a) =  225.1109     | reward = 339.0        | epsilon = 0.1465
Episode No. 6402        | Win | Q(s,a) =  218.1618      | reward = 985.0        | epsilon = 0.1464
Episode No. 6403        | lose | Q(s,a) =  226.6395     | reward = 207.0        | epsilon = 0.1463
Episode No. 6404        | lose | Q(s,a) =  192.6801     | reward = -316.0       | epsilon = 0.1461
Episode No. 6405        | Win | Q(s,a) =  209.3514      | reward = 1094.0       | epsilon = 0.1460
Episode No. 6406        | lose | Q(s,a) =  231.1076     | reward = 516.0        | epsilon = 0.1459
Episode No. 6407        | Win | Q(s,a) =  216.4730      | reward = 1043.0       | epsilon = 0.1457
Episode No. 6408        | lose | Q(s,a) =  223.4474     | reward = 458.0        | epsilon = 0.1456
Episode No. 6409        | lose | Q(s,a) =  196.7971     | reward = 283.0        | epsilon = 0.1455
Episode No. 6410        | lose | Q(s,a) =  220.3242     | reward = 442.0        | epsilon = 0.1453
Episode No. 6411        | lose | Q(s,a) =  219.2424     | reward = 413.0        | epsilon = 0.1452
Episode No. 6412        | lose | Q(s,a) =  215.6212     | reward = -203.0       | epsilon = 0.1451
Episode No. 6413        | lose | Q(s,a) =  218.2548     | reward = 186.0        | epsilon = 0.1449
Episode No. 6414        | lose | Q(s,a) =  223.9958     | reward = 327.0        | epsilon = 0.1448
Episode No. 6415        | Win | Q(s,a) =  195.3529      | reward = 851.0        | epsilon = 0.1447
Episode No. 6416        | lose | Q(s,a) =  223.1937     | reward = 378.0        | epsilon = 0.1445
Episode No. 6417        | lose | Q(s,a) =  212.0250     | reward = 329.0        | epsilon = 0.1444
Episode No. 6418        | lose | Q(s,a) =  235.7524     | reward = -180.0       | epsilon = 0.1443
Episode No. 6419        | lose | Q(s,a) =  224.0318     | reward = 353.0        | epsilon = 0.1441
Episode No. 6420        | lose | Q(s,a) =  209.4679     | reward = 348.0        | epsilon = 0.1440
Episode No. 6421        | Win | Q(s,a) =  217.7388      | reward = 1053.0       | epsilon = 0.1439
Episode No. 6422        | Win | Q(s,a) =  200.8949      | reward = 1125.0       | epsilon = 0.1437
Episode No. 6423        | Win | Q(s,a) =  195.1897      | reward = 1048.0       | epsilon = 0.1436
Episode No. 6424        | lose | Q(s,a) =  232.9617     | reward = 427.0        | epsilon = 0.1435
Episode No. 6425        | lose | Q(s,a) =  228.9425     | reward = 346.0        | epsilon = 0.1433
Episode No. 6426        | lose | Q(s,a) =  219.1937     | reward = -215.0       | epsilon = 0.1432
Episode No. 6427        | lose | Q(s,a) =  219.3362     | reward = 320.0        | epsilon = 0.1431
Episode No. 6428        | lose | Q(s,a) =  226.1275     | reward = -201.0       | epsilon = 0.1429
Episode No. 6429        | lose | Q(s,a) =  214.8848     | reward = 299.0        | epsilon = 0.1428
Episode No. 6430        | lose | Q(s,a) =  250.8234     | reward = 345.0        | epsilon = 0.1427
Episode No. 6431        | lose | Q(s,a) =  194.8394     | reward = -350.0       | epsilon = 0.1425
Episode No. 6432        | lose | Q(s,a) =  218.7688     | reward = 239.0        | epsilon = 0.1424
Episode No. 6433        | lose | Q(s,a) =  209.2228     | reward = 367.0        | epsilon = 0.1423
Episode No. 6434        | Win | Q(s,a) =  215.9596      | reward = 932.0        | epsilon = 0.1421
Episode No. 6435        | lose | Q(s,a) =  223.1271     | reward = -221.0       | epsilon = 0.1420
Episode No. 6436        | lose | Q(s,a) =  211.6192     | reward = -26.0        | epsilon = 0.1419
Episode No. 6437        | Win | Q(s,a) =  229.8171      | reward = 1032.0       | epsilon = 0.1417
Episode No. 6438        | lose | Q(s,a) =  217.1964     | reward = 404.0        | epsilon = 0.1416
Episode No. 6439        | lose | Q(s,a) =  194.9190     | reward = -102.0       | epsilon = 0.1415
Episode No. 6440        | Win | Q(s,a) =  221.0608      | reward = 1142.0       | epsilon = 0.1413
Episode No. 6441        | lose | Q(s,a) =  214.9861     | reward = 341.0        | epsilon = 0.1412
Episode No. 6442        | lose | Q(s,a) =  223.8046     | reward = 328.0        | epsilon = 0.1411
Episode No. 6443        | Win | Q(s,a) =  235.9079      | reward = 1151.0       | epsilon = 0.1409
Episode No. 6444        | lose | Q(s,a) =  195.3273     | reward = 160.0        | epsilon = 0.1408
Episode No. 6445        | lose | Q(s,a) =  240.2666     | reward = -146.0       | epsilon = 0.1407
Episode No. 6446        | lose | Q(s,a) =  206.7308     | reward = -201.0       | epsilon = 0.1405
Episode No. 6447        | Win | Q(s,a) =  208.7271      | reward = 986.0        | epsilon = 0.1404
Episode No. 6448        | lose | Q(s,a) =  204.4573     | reward = 407.0        | epsilon = 0.1403
Episode No. 6449        | lose | Q(s,a) =  191.3824     | reward = -263.0       | epsilon = 0.1401
Episode No. 6450        | lose | Q(s,a) =  219.8454     | reward = 326.0        | epsilon = 0.1400
Episode No. 6451        | Win | Q(s,a) =  219.7971      | reward = 1078.0       | epsilon = 0.1399
Episode No. 6452        | lose | Q(s,a) =  188.6336     | reward = -234.0       | epsilon = 0.1397
Episode No. 6453        | lose | Q(s,a) =  220.0516     | reward = 436.0        | epsilon = 0.1396
Episode No. 6454        | lose | Q(s,a) =  211.7446     | reward = 372.0        | epsilon = 0.1395
Episode No. 6455        | lose | Q(s,a) =  229.0861     | reward = 315.0        | epsilon = 0.1393
Episode No. 6456        | lose | Q(s,a) =  217.1395     | reward = 438.0        | epsilon = 0.1392
Episode No. 6457        | lose | Q(s,a) =  201.7792     | reward = 395.0        | epsilon = 0.1391
Episode No. 6458        | Win | Q(s,a) =  213.0599      | reward = 1083.0       | epsilon = 0.1389
Episode No. 6459        | lose | Q(s,a) =  231.9507     | reward = 321.0        | epsilon = 0.1388
Episode No. 6460        | lose | Q(s,a) =  211.2998     | reward = 459.0        | epsilon = 0.1387
Episode No. 6461        | lose | Q(s,a) =  252.4129     | reward = 422.0        | epsilon = 0.1385
Episode No. 6462        | lose | Q(s,a) =  231.4403     | reward = 424.0        | epsilon = 0.1384
Episode No. 6463        | lose | Q(s,a) =  198.5444     | reward = 338.0        | epsilon = 0.1383
Episode No. 6464        | Win | Q(s,a) =  205.7345      | reward = 998.0        | epsilon = 0.1381
Episode No. 6465        | lose | Q(s,a) =  240.1163     | reward = 395.0        | epsilon = 0.1380
Episode No. 6466        | lose | Q(s,a) =  206.4491     | reward = 305.0        | epsilon = 0.1379
Episode No. 6467        | lose | Q(s,a) =  230.8816     | reward = 381.0        | epsilon = 0.1377
Episode No. 6468        | Win | Q(s,a) =  242.1527      | reward = 1090.0       | epsilon = 0.1376
Episode No. 6469        | lose | Q(s,a) =  215.9801     | reward = 309.0        | epsilon = 0.1375
Episode No. 6470        | lose | Q(s,a) =  232.9040     | reward = 350.0        | epsilon = 0.1373
Episode No. 6471        | Win | Q(s,a) =  254.1168      | reward = 1115.0       | epsilon = 0.1372
Episode No. 6472        | Win | Q(s,a) =  221.6577      | reward = 1045.0       | epsilon = 0.1371
Episode No. 6473        | lose | Q(s,a) =  228.7156     | reward = 308.0        | epsilon = 0.1369
Episode No. 6474        | Win | Q(s,a) =  217.2438      | reward = 980.0        | epsilon = 0.1368
Episode No. 6475        | lose | Q(s,a) =  223.0525     | reward = 361.0        | epsilon = 0.1367
Episode No. 6476        | lose | Q(s,a) =  223.7361     | reward = 383.0        | epsilon = 0.1365
Episode No. 6477        | lose | Q(s,a) =  197.9821     | reward = 459.0        | epsilon = 0.1364
Episode No. 6478        | lose | Q(s,a) =  241.9653     | reward = 280.0        | epsilon = 0.1363
Episode No. 6479        | Win | Q(s,a) =  209.9690      | reward = 984.0        | epsilon = 0.1361
Episode No. 6480        | Win | Q(s,a) =  212.1281      | reward = 939.0        | epsilon = 0.1360
Episode No. 6481        | lose | Q(s,a) =  214.3831     | reward = 351.0        | epsilon = 0.1359
Episode No. 6482        | lose | Q(s,a) =  222.2444     | reward = 478.0        | epsilon = 0.1357
Episode No. 6483        | lose | Q(s,a) =  241.1869     | reward = 432.0        | epsilon = 0.1356
Episode No. 6484        | lose | Q(s,a) =  216.8047     | reward = 351.0        | epsilon = 0.1355
Episode No. 6485        | Win | Q(s,a) =  228.8564      | reward = 909.0        | epsilon = 0.1353
Episode No. 6486        | lose | Q(s,a) =  213.4322     | reward = 312.0        | epsilon = 0.1352
Episode No. 6487        | lose | Q(s,a) =  225.2549     | reward = -38.0        | epsilon = 0.1351
Episode No. 6488        | lose | Q(s,a) =  210.7990     | reward = 382.0        | epsilon = 0.1349
Episode No. 6489        | lose | Q(s,a) =  215.9604     | reward = 234.0        | epsilon = 0.1348
Episode No. 6490        | lose | Q(s,a) =  199.6744     | reward = 260.0        | epsilon = 0.1347
Episode No. 6491        | lose | Q(s,a) =  215.4465     | reward = 266.0        | epsilon = 0.1345
Episode No. 6492        | lose | Q(s,a) =  219.4391     | reward = 206.0        | epsilon = 0.1344
Episode No. 6493        | lose | Q(s,a) =  222.8485     | reward = 349.0        | epsilon = 0.1343
Episode No. 6494        | lose | Q(s,a) =  220.7714     | reward = 259.0        | epsilon = 0.1341
Episode No. 6495        | Win | Q(s,a) =  217.0177      | reward = 974.0        | epsilon = 0.1340
Episode No. 6496        | lose | Q(s,a) =  205.7345     | reward = 259.0        | epsilon = 0.1339
Episode No. 6497        | lose | Q(s,a) =  231.8278     | reward = 313.0        | epsilon = 0.1337
Episode No. 6498        | Win | Q(s,a) =  219.6002      | reward = 994.0        | epsilon = 0.1336
Episode No. 6499        | lose | Q(s,a) =  202.3625     | reward = 225.0        | epsilon = 0.1335
Episode No. 6500        | Win | Q(s,a) =  248.5705      | reward = 897.0        | epsilon = 0.1333
------------------------------------Network Saved--------------------------------------
Episode No. 6501        | lose | Q(s,a) =  221.6044     | reward = 264.0        | epsilon = 0.1332
Episode No. 6502        | lose | Q(s,a) =  201.6100     | reward = 396.0        | epsilon = 0.1331
Episode No. 6503        | lose | Q(s,a) =  194.8685     | reward = 426.0        | epsilon = 0.1329
Episode No. 6504        | Win | Q(s,a) =  230.0247      | reward = 983.0        | epsilon = 0.1328
Episode No. 6505        | Win | Q(s,a) =  220.7957      | reward = 1074.0       | epsilon = 0.1327
Episode No. 6506        | Win | Q(s,a) =  217.1543      | reward = 997.0        | epsilon = 0.1325
Episode No. 6507        | Win | Q(s,a) =  222.2041      | reward = 862.0        | epsilon = 0.1324
Episode No. 6508        | lose | Q(s,a) =  194.2179     | reward = -394.0       | epsilon = 0.1323
Episode No. 6509        | lose | Q(s,a) =  222.8945     | reward = -15.0        | epsilon = 0.1321
Episode No. 6510        | Win | Q(s,a) =  217.3900      | reward = 1030.0       | epsilon = 0.1320
Episode No. 6511        | Win | Q(s,a) =  205.4100      | reward = 1020.0       | epsilon = 0.1319
Episode No. 6512        | lose | Q(s,a) =  199.2011     | reward = 379.0        | epsilon = 0.1317
Episode No. 6513        | Win | Q(s,a) =  242.4192      | reward = 1108.0       | epsilon = 0.1316
Episode No. 6514        | lose | Q(s,a) =  227.9148     | reward = 423.0        | epsilon = 0.1315
Episode No. 6515        | lose | Q(s,a) =  229.2665     | reward = 426.0        | epsilon = 0.1313
Episode No. 6516        | Win | Q(s,a) =  222.2703      | reward = 1076.0       | epsilon = 0.1312
Episode No. 6517        | lose | Q(s,a) =  195.0566     | reward = 392.0        | epsilon = 0.1311
Episode No. 6518        | lose | Q(s,a) =  219.4244     | reward = 443.0        | epsilon = 0.1309
Episode No. 6519        | lose | Q(s,a) =  208.3618     | reward = 54.0 | epsilon = 0.1308
Episode No. 6541        | lose | Q(s,a) =  205.9588     | reward = 196.0        | epsilon = 0.1279
Episode No. 6542        | Win | Q(s,a) =  199.9299      | reward = 880.0        | epsilon = 0.1277
Episode No. 6543        | lose | Q(s,a) =  210.7704     | reward = 207.0        | epsilon = 0.1276
Episode No. 6544        | lose | Q(s,a) =  211.9564     | reward = 334.0        | epsilon = 0.1275
Episode No. 6545        | Win | Q(s,a) =  226.4388      | reward = 1011.0       | epsilon = 0.1273
Episode No. 6546        | lose | Q(s,a) =  225.8492     | reward = 309.0        | epsilon = 0.1272
Episode No. 6547        | lose | Q(s,a) =  221.4774     | reward = 362.0        | epsilon = 0.1271
Episode No. 6548        | Win | Q(s,a) =  227.1530      | reward = 1071.0       | epsilon = 0.1269
Episode No. 6549        | lose | Q(s,a) =  200.4327     | reward = 335.0        | epsilon = 0.1268
Episode No. 6550        | lose | Q(s,a) =  220.8248     | reward = 387.0        | epsilon = 0.1267
Episode No. 6551        | Win | Q(s,a) =  200.4253      | reward = 976.0        | epsilon = 0.1265
Episode No. 6552        | lose | Q(s,a) =  195.6871     | reward = -125.0       | epsilon = 0.1264
Episode No. 6553        | lose | Q(s,a) =  238.9812     | reward = 390.0        | epsilon = 0.1263
Episode No. 6554        | Win | Q(s,a) =  220.7096      | reward = 979.0        | epsilon = 0.1261
Episode No. 6555        | lose | Q(s,a) =  222.9092     | reward = 273.0        | epsilon = 0.1260
Episode No. 6556        | Win | Q(s,a) =  210.1988      | reward = 973.0        | epsilon = 0.1259
Episode No. 6557        | lose | Q(s,a) =  214.8294     | reward = 523.0        | epsilon = 0.1257
Episode No. 6558        | Win | Q(s,a) =  203.3724      | reward = 1013.0       | epsilon = 0.1256
Episode No. 6559        | lose | Q(s,a) =  230.6124     | reward = 398.0        | epsilon = 0.1255
Episode No. 6560        | lose | Q(s,a) =  219.9597     | reward = 348.0        | epsilon = 0.1253
Episode No. 6561        | Win | Q(s,a) =  265.5807      | reward = 1083.0       | epsilon = 0.1252
Episode No. 6562        | Win | Q(s,a) =  214.1700      | reward = 978.0        | epsilon = 0.1251
Episode No. 6563        | lose | Q(s,a) =  220.1344     | reward = 386.0        | epsilon = 0.1249
Episode No. 6564        | lose | Q(s,a) =  221.0560     | reward = -3.0 | epsilon = 0.1248
Episode No. 6565        | Win | Q(s,a) =  218.2424      | reward = 1081.0       | epsilon = 0.1247
Episode No. 6566        | lose | Q(s,a) =  217.1534     | reward = 52.0 | epsilon = 0.1245
Episode No. 6567        | lose | Q(s,a) =  215.4248     | reward = 381.0        | epsilon = 0.1244
Episode No. 6568        | lose | Q(s,a) =  225.7580     | reward = -117.0       | epsilon = 0.1243
Episode No. 6569        | lose | Q(s,a) =  208.4666     | reward = 346.0        | epsilon = 0.1241
Episode No. 6570        | lose | Q(s,a) =  228.1737     | reward = 431.0        | epsilon = 0.1240
Episode No. 6571        | lose | Q(s,a) =  206.6129     | reward = 304.0        | epsilon = 0.1239
Episode No. 6572        | lose | Q(s,a) =  218.4444     | reward = 359.0        | epsilon = 0.1237
Episode No. 6573        | lose | Q(s,a) =  217.7104     | reward = 411.0        | epsilon = 0.1236
Episode No. 6574        | lose | Q(s,a) =  203.9175     | reward = 421.0        | epsilon = 0.1235
Episode No. 6575        | lose | Q(s,a) =  196.9934     | reward = 443.0        | epsilon = 0.1233
Episode No. 6576        | Win | Q(s,a) =  207.4850      | reward = 971.0        | epsilon = 0.1232
Episode No. 6577        | lose | Q(s,a) =  209.9472     | reward = 287.0        | epsilon = 0.1231
Episode No. 6578        | lose | Q(s,a) =  207.4593     | reward = 389.0        | epsilon = 0.1229
Episode No. 6579        | lose | Q(s,a) =  221.0097     | reward = 307.0        | epsilon = 0.1228
Episode No. 6580        | lose | Q(s,a) =  208.9449     | reward = 408.0        | epsilon = 0.1227
Episode No. 6581        | lose | Q(s,a) =  221.0094     | reward = 175.0        | epsilon = 0.1225
Episode No. 6582        | lose | Q(s,a) =  213.3449     | reward = 452.0        | epsilon = 0.1224
Episode No. 6583        | lose | Q(s,a) =  232.2108     | reward = -142.0       | epsilon = 0.1223
Episode No. 6584        | lose | Q(s,a) =  209.4718     | reward = 462.0        | epsilon = 0.1221
Episode No. 6585        | lose | Q(s,a) =  234.7502     | reward = 333.0        | epsilon = 0.1220
Episode No. 6586        | lose | Q(s,a) =  226.0013     | reward = 350.0        | epsilon = 0.1219
Episode No. 6587        | lose | Q(s,a) =  195.5654     | reward = 253.0        | epsilon = 0.1217
Episode No. 6588        | Win | Q(s,a) =  223.0108      | reward = 805.0        | epsilon = 0.1216
Episode No. 6589        | lose | Q(s,a) =  223.7922     | reward = 375.0        | epsilon = 0.1215
Episode No. 6590        | lose | Q(s,a) =  198.7381     | reward = 428.0        | epsilon = 0.1213
Episode No. 6591        | lose | Q(s,a) =  209.9646     | reward = 322.0        | epsilon = 0.1212
Episode No. 6592        | lose | Q(s,a) =  237.3516     | reward = 323.0        | epsilon = 0.1211
Episode No. 6593        | Win | Q(s,a) =  249.5140      | reward = 931.0        | epsilon = 0.1209
Episode No. 6594        | Win | Q(s,a) =  198.6079      | reward = 997.0        | epsilon = 0.1208
Episode No. 6595        | Win | Q(s,a) =  234.9572      | reward = 1056.0       | epsilon = 0.1207
Episode No. 6596        | lose | Q(s,a) =  221.7844     | reward = 414.0        | epsilon = 0.1205
Episode No. 6597        | Win | Q(s,a) =  205.0498      | reward = 977.0        | epsilon = 0.1204
Episode No. 6598        | Win | Q(s,a) =  203.4724      | reward = 1002.0       | epsilon = 0.1203
Episode No. 6599        | lose | Q(s,a) =  213.8081     | reward = 408.0        | epsilon = 0.1201
Episode No. 6600        | lose | Q(s,a) =  213.4180     | reward = 377.0        | epsilon = 0.1200
------------------------------------Network Saved--------------------------------------
Episode No. 6601        | Win | Q(s,a) =  218.2062      | reward = 1051.0       | epsilon = 0.1199
Episode No. 6602        | lose | Q(s,a) =  226.6653     | reward = 343.0        | epsilon = 0.1197
Episode No. 6603        | lose | Q(s,a) =  234.9345     | reward = 126.0        | epsilon = 0.1196
Episode No. 6604        | lose | Q(s,a) =  243.6436     | reward = 376.0        | epsilon = 0.1195
Episode No. 6605        | lose | Q(s,a) =  210.7158     | reward = 535.0        | epsilon = 0.1193
Episode No. 6606        | lose | Q(s,a) =  220.2015     | reward = 308.0        | epsilon = 0.1192
Episode No. 6607        | lose | Q(s,a) =  215.0375     | reward = 327.0        | epsilon = 0.1191
Episode No. 6608        | lose | Q(s,a) =  195.2845     | reward = 427.0        | epsilon = 0.1189
Episode No. 6609        | lose | Q(s,a) =  228.6946     | reward = -87.0        | epsilon = 0.1188
Episode No. 6610        | lose | Q(s,a) =  200.9357     | reward = 368.0        | epsilon = 0.1187
Episode No. 6611        | lose | Q(s,a) =  237.4334     | reward = 441.0        | epsilon = 0.1185
Episode No. 6612        | lose | Q(s,a) =  242.3131     | reward = 475.0        | epsilon = 0.1184
Episode No. 6613        | Win | Q(s,a) =  219.9544      | reward = 976.0        | epsilon = 0.1183
Episode No. 6614        | lose | Q(s,a) =  212.9820     | reward = 398.0        | epsilon = 0.1181
Episode No. 6615        | lose | Q(s,a) =  223.2638     | reward = 393.0        | epsilon = 0.1180
Episode No. 6616        | lose | Q(s,a) =  201.8879     | reward = 390.0        | epsilon = 0.1179
Episode No. 6617        | lose | Q(s,a) =  197.0094     | reward = 393.0        | epsilon = 0.1177
Episode No. 6618        | Win | Q(s,a) =  218.3979      | reward = 1122.0       | epsilon = 0.1176
Episode No. 6619        | lose | Q(s,a) =  251.1678     | reward = -178.0       | epsilon = 0.1175
Episode No. 6620        | lose | Q(s,a) =  225.0713     | reward = 439.0        | epsilon = 0.1173
Episode No. 6621        | lose | Q(s,a) =  232.9849     | reward = 327.0        | epsilon = 0.1172
Episode No. 6622        | lose | Q(s,a) =  196.2428     | reward = -333.0       | epsilon = 0.1171
Episode No. 6623        | lose | Q(s,a) =  247.3344     | reward = 419.0        | epsilon = 0.1169
Episode No. 6624        | Win | Q(s,a) =  212.1848      | reward = 1057.0       | epsilon = 0.1168
Episode No. 6625        | lose | Q(s,a) =  224.1456     | reward = 489.0        | epsilon = 0.1167
Episode No. 6626        | lose | Q(s,a) =  213.9530     | reward = 483.0        | epsilon = 0.1165
Episode No. 6627        | lose | Q(s,a) =  230.3330     | reward = 242.0        | epsilon = 0.1164
Episode No. 6628        | lose | Q(s,a) =  240.7445     | reward = 394.0        | epsilon = 0.1163
Episode No. 6629        | Win | Q(s,a) =  201.0379      | reward = 1007.0       | epsilon = 0.1161
Episode No. 6630        | lose | Q(s,a) =  197.0171     | reward = 304.0        | epsilon = 0.1160
Episode No. 6631        | lose | Q(s,a) =  247.0164     | reward = 413.0        | epsilon = 0.1159
Episode No. 6632        | lose | Q(s,a) =  234.1110     | reward = 318.0        | epsilon = 0.1157
Episode No. 6633        | lose | Q(s,a) =  224.7839     | reward = 441.0        | epsilon = 0.1156
Episode No. 6634        | lose | Q(s,a) =  204.3536     | reward = -47.0        | epsilon = 0.1155
Episode No. 6635        | Win | Q(s,a) =  203.2399      | reward = 1007.0       | epsilon = 0.1153
Episode No. 6636        | lose | Q(s,a) =  223.8883     | reward = 398.0        | epsilon = 0.1152
Episode No. 6637        | lose | Q(s,a) =  192.8781     | reward = -388.0       | epsilon = 0.1151
Episode No. 6638        | lose | Q(s,a) =  197.0519     | reward = -302.0       | epsilon = 0.1149
Episode No. 6639        | lose | Q(s,a) =  200.9643     | reward = 355.0        | epsilon = 0.1148
Episode No. 6640        | Win | Q(s,a) =  203.0045      | reward = 947.0        | epsilon = 0.1147
Episode No. 6641        | lose | Q(s,a) =  212.1462     | reward = 438.0        | epsilon = 0.1145
Episode No. 6642        | lose | Q(s,a) =  197.5821     | reward = -331.0       | epsilon = 0.1144
Episode No. 6643        | lose | Q(s,a) =  213.6963     | reward = 491.0        | epsilon = 0.1143
Episode No. 6644        | lose | Q(s,a) =  231.8017     | reward = 452.0        | epsilon = 0.1141
Episode No. 6645        | lose | Q(s,a) =  207.6375     | reward = 307.0        | epsilon = 0.1140
Episode No. 6646        | lose | Q(s,a) =  201.3766     | reward = 369.0        | epsilon = 0.1139
Episode No. 6647        | lose | Q(s,a) =  214.1197     | reward = 350.0        | epsilon = 0.1137
Episode No. 6648        | lose | Q(s,a) =  226.6400     | reward = 513.0        | epsilon = 0.1136
Episode No. 6649        | Win | Q(s,a) =  225.2532      | reward = 857.0        | epsilon = 0.1135
Episode No. 6650        | lose | Q(s,a) =  240.2934     | reward = -74.0        | epsilon = 0.1133
Episode No. 6651        | Win | Q(s,a) =  212.2536      | reward = 972.0        | epsilon = 0.1132
Episode No. 6652        | lose | Q(s,a) =  192.7504     | reward = 413.0        | epsilon = 0.1131
Episode No. 6653        | lose | Q(s,a) =  209.7389     | reward = 45.0 | epsilon = 0.1129
